,COUNTYNAME,Started,Extinguished,Location,Latitude,Longitude,Name,AcresBurned,MajorIncident,PopDensity,Housing,pcp,tmax,tmin,closest_weather_lat,closest_weather_lon,season,season_year,24_hour_sp_min,24_hour_sp_max,24_hour_sp_mean,24_hour_d2m_min,24_hour_d2m_max,24_hour_d2m_mean,24_hour_t2m_min,24_hour_t2m_max,24_hour_t2m_mean,24_hour_u10_min,24_hour_u10_max,24_hour_u10_mean,24_hour_v10_min,24_hour_v10_max,24_hour_v10_mean,24_hour_tp_min,24_hour_tp_max,24_hour_tp_mean,season_sp_min,season_sp_max,season_sp_mean,season_d2m_min,season_d2m_max,season_d2m_mean,season_t2m_min,season_t2m_max,season_t2m_mean,season_u10_min,season_u10_max,season_u10_mean,season_v10_min,season_v10_max,season_v10_mean,season_tp_min,season_tp_max,season_tp_mean,year_sp_min,year_sp_max,year_sp_mean,year_d2m_min,year_d2m_max,year_d2m_mean,year_t2m_min,year_t2m_max,year_t2m_mean,year_u10_min,year_u10_max,year_u10_mean,year_v10_min,year_v10_max,year_v10_mean,year_tp_min,year_tp_max,year_tp_mean,slope_max,slope_mean,slope_min,slope_stdDev,elevation_max,elevation_mean,elevation_min,elevation_stdDev,average_ndvi,percent_vegetated_below_0.5,range_-1_0,range_0_0.2,range_0.2_0.5,range_0.5_1,YEAR,MONTH_NUM,UniqueId,CalFireIncident,CanonicalUrl
824,Humboldt,2017-10-08T16:40:00Z,2018-01-09T13:30:00Z,"off of Blue Lake Blvd and Hwy 299,  east of Eureka ",40.88516,-123.96844,Blue Fire,20.0,True,3.1342564996102524,63027.0,1.87,68.4,44.3,41.0,-124.0,Autumn,2017,97517.50778,97855.89988,97647.3673,278.2956396,283.131616,280.7212973,280.8555196,288.9965582,284.783996,-0.668797,2.745285385,1.045692994,-6.389840616,-2.510717711,-5.205448937,-1.43e-05,0.0,-1.17e-06,96377.77325069049,98997.7727423588,97624.34956717612,270.18213171524746,290.5947491918805,281.4604610983742,275.7425796597036,303.1079337221182,285.69154365190093,-5.478689321118883,5.609608878843126,-0.292398023312432,-7.609650419827027,8.271506852102275,-0.3332213537614745,-0.0015816833117493,0.0019813395156989,1.6081961412796878e-05,94739.27122213236,99445.22011524728,97652.15409563636,264.8106838438961,290.794435415966,280.84968005026553,271.493083253529,303.1079337221182,284.33019434502734,-8.647272491117459,7.344536391694774,0.1120152565347663,-9.511531883445697,9.770404029776223,-0.3908267766382939,-0.0015816833117493,0.002047880844855,1.24499829714954e-05,55.05277633666992,10.946056248082504,0.0,7.016891234371771,627.0,192.86820275409931,19.0,152.59152242053145,0.6026411767099418,22.521515122602807,0.0453948974609375,4.324722290039063,18.186569213867188,77.44331359863281,2017.0,10.0,e2c1718a-40e5-4139-a379-011c77f021bd,True,/incidents/2017/10/8/blue-fire/
1037,Siskiyou,2018-05-09T18:11:00Z,2019-01-04T10:25:00Z,"west of Rancho Hills, community of Lake Shastina, north of Weed",41.65935,-122.48556,Shastina Fire,127.0,False,0.63850589853927,24208.0,1.97,69.0,42.4,41.75,-122.5,Spring,2018,89740.85202,89972.35352,89835.63156,278.4710802,281.8847572,280.7153284,282.8261522,298.5765373,289.5278384,-0.985986921,3.479897857,1.463601104,-1.12670499,3.315192711,0.016600466,-0.001262394,3.21e-05,-6.9e-05,87875.40464155463,91067.85170829964,89712.63140974153,263.0155702916076,288.25984524182354,275.4252915327152,265.3746081318137,300.1615481536508,282.696969636263,-2.450243832669094,4.7831062688392825,0.2550788950847282,-5.106152049112616,6.4124262382504185,0.1862575343481295,-0.0035472437399433,0.0023177769049028,-4.932960453727049e-06,87825.7971766133,91109.70800684388,89895.47186368669,255.71942963395765,292.6554963569687,275.10912603229804,265.3746081318137,309.6106060247471,284.3343932284752,-3.4763105012138897,4.7831062688392825,0.1150132951015473,-5.106152049112616,6.4124262382504185,-0.0985152125960146,-0.0035472437399433,0.0023177769049028,-4.026975662418492e-06,25.78093147277832,4.10657600292206,0.0,4.143336467433365,877.0,784.5906550854728,760.0,17.521663648211636,0.343454039330576,80.57231393102393,0.2857208251953125,9.0789794921875,71.26312255859375,19.37217712402344,2018.0,5.0,e84f2881-743c-4e36-863d-ddb37c2540d3,True,/incidents/2018/5/9/shastina-fire/
532,Merced,2017-05-12T15:30:00Z,2018-01-09T09:56:00Z,"Hwy 152 and Arburura Road, southwest of Los Banos",36.96655,-120.89261,Wright Fire,1800.0,False,12.717740420736288,85266.0,0.12,82.6,54.0,37.0,-121.0,Spring,2017,98717.65037,99034.1245,98896.29075,275.5758909,284.7804218,282.0785222,285.2223185,299.3748104,291.2267175,1.207056025,4.864645745,3.103533309,-2.096237836,0.556050183,-0.337252939,-1.02e-06,0.0,-8.5e-08,97462.98014073062,99919.39672188058,98647.57934749324,246.6793978100281,288.7172524592773,280.07248077776865,275.42211393755326,309.12543347087313,289.87299241269324,-4.019139223481633,6.576666637154808,1.7281430747343784,-6.006654290316327,5.432734821952851,-0.0280428626654849,-0.0016670031755138,0.0011712090389492,-1.967005648426549e-06,95854.41485396672,100514.38946504051,98562.51292364762,246.6793978100281,299.0128064374086,280.9474750298997,272.4097361493402,315.1090726904952,290.7165803173732,-6.298845926648924,6.607540777739424,1.386926885788816,-7.28649661841969,6.83391948655304,0.2634601564979602,-0.0016912928018009,0.0019497017671738,-7.212348810005841e-06,26.89206886291504,4.212831694084005,0.0,3.396478460913465,177.0,106.3436629249725,58.0,31.419007065152226,0.2969707713407629,88.36426649994019,1.1585235595703125,24.0081787109375,63.332366943359375,11.500930786132812,2017.0,5.0,63a81990-8521-409d-9c22-92d1c33e0353,True,/incidents/2017/5/12/wright-fire/
1230,San Diego,2019-10-25T15:05:52Z,2019-10-27T18:05:00Z,"Miller Lane and Cole Grade Lane, North of Valley Center ",33.259861,-117.027333,Miller Fire,37.0,True,68.3689980087451,1233777.0,0.0,80.6,50.2,33.25,-117.0,Autumn,2019,95193.03059,95413.37494,95308.76371,248.9988346,266.5631505,259.1988688,289.068456,305.5530398,296.6256434,-2.975903545,0.218929716,-1.773362378,-2.133549291,0.01634444,-1.169994048,0.0,0.0,0.0,93790.36345715135,95730.02180866891,95044.83380259664,238.7821183797741,293.0923275575825,277.62396310483706,277.20878963538274,307.56016528023764,291.44364300485734,-4.528017361051711,3.7767482606978247,0.1126696577387829,-2.133549291374879,5.562948804171405,0.3095978690158802,-0.0012407492040003,0.0014859021502197,5.8630627509402544e-06,93790.36345715135,96272.77024647887,95156.20519731354,238.7821183797741,293.26939174150385,280.23808178498035,272.5952440755784,307.7625835966402,289.2404387923666,-5.000179613314898,5.918642816256456,0.4154923309547577,-2.251368326373378,6.355494374650998,0.3820340121976181,-0.0028886927472435,0.0022753747865525,5.53271468645294e-06,33.920589447021484,6.056590696484901,0.0,4.614326769186308,590.0,451.82858924416826,323.0,45.629428487205374,0.2555070764878216,94.68824816431264,0.0965118408203125,41.596221923828125,53.00064086914063,5.3066253662109375,2019.0,10.0,7ff229e4-be94-4319-8916-19eb43753843,True,/incidents/2019/10/25/miller-fire/
1403,Shasta,2019-08-12T14:16:53Z,2019-08-13T16:15:00Z,Gas Point Rd & Lower Gas Point Rd in Igo,40.46968,-122.54364,Lower Fire,46.0,False,4.3378890686499405,78618.0,0.72,90.3,58.0,40.5,-122.5,Summer,2019,96791.44305,97181.88696,96945.18689,280.49032,286.962749,283.7772853,290.3239045,304.2111656,297.0758252,-0.862710151,2.31073793,0.560154641,-1.844467535,0.795529089,-0.751275927,0.0,0.0,0.0,95895.9343012299,97481.26218756198,96603.7236372906,264.2150764155071,291.19311682049,280.3625346059659,284.3980514123319,314.20016836717315,300.37206540617944,-2.993912117107194,4.46388784355045,0.0221131192616709,-4.727997319795437,3.84789233594583,-0.0057400277753884,-0.0013428527054108,0.0013552236074588,-1.4642151937972236e-06,94256.69793939694,98327.049531343,96776.26266960808,241.7200304760485,291.19311682049,277.433541767353,270.9292731006922,314.20016836717315,289.91646674321,-3.579753481357466,4.46388784355045,0.2572547871214901,-6.560872823019508,7.050262292374107,-0.2080508914958838,-0.0022926243541969,0.0040273384498334,5.924813963340896e-05,30.926836013793945,6.112001844725539,0.0,3.771874443404165,337.0,291.31099024259936,205.0,28.2430193750871,0.2377427643420649,98.04561631778348,0.318145751953125,43.99948120117188,53.73420715332031,1.9481658935546875,2019.0,8.0,618ca03c-28fd-4d66-abf3-d065d72d8cb4,True,/incidents/2019/8/12/lower-fire/
1308,Madera,2019-07-15T18:19:31Z,2019-07-16T06:49:00Z,"Off Road 33 and Highway 145, Bonadelle",37.016944,-119.934167,Madera Fire ,213.0,False,6.761454827853999,51438.0,0.09,88.5,58.2,37.0,-120.0,Summer,2019,99588.92656,99954.24808,99808.02788,278.9847105,284.324831,282.309739,295.4025573,311.5459866,303.6316768,1.426629589,3.93882541,2.78172775,-3.14169155,-1.325820856,-2.094402804,0.0,0.0,0.0,98856.1900044634,100227.97752182106,99623.04650707048,269.22926343279545,292.23407377437144,283.6063857399342,288.0893427327964,314.3218467933252,301.6143579684016,-2.457031558514725,5.674401555848561,2.034595785207243,-4.174126392379812,1.9227050114858195,-1.635884396252411,-9.774754998514122e-05,0.0008783340454101,6.602580720291779e-07,98372.06049146994,101607.0924047808,99931.93629779755,260.76401652506576,292.23407377437144,280.1562348534291,271.0645977054782,314.3218467933252,291.74823138902883,-7.38856650080592,6.95019634235708,0.7328185086771299,-6.544475328457862,7.318088036881004,-0.8463762646881241,-0.0037769583619035,0.0037077858532688,1.4429795198229364e-05,12.858114242553713,2.6967759517904906,0.0,1.6092457940310323,122.0,107.87007826654096,96.0,3.965029620337758,0.2716140747070312,85.69432354423421,0.08392333984375,49.98931884765625,35.633087158203125,14.293670654296877,2019.0,7.0,f2629bc3-1c8c-4a97-95fa-7d08566dc246,True,/incidents/2019/7/15/madera-fire/
398,Shasta,2016-09-25T07:15:00Z,2016-09-25T13:15:00Z,off Whitmore Road and Old Cow Creek Road,40.0,-121.93923,Cow Fire,100.0,False,4.312462270301596,78469.0,0.01,84.5,51.7,40.0,-122.0,Autumn,2016,99105.22709,99488.84626,99315.7752,264.7514761,280.8122009,274.8399962,288.1710651,307.5593059,296.8435581,-2.100456129,3.440995408,0.613531077,-3.720749789,-1.925490697,-2.690740822,0.0,0.0,0.0,97678.49692044468,100201.9510885737,98969.5572830736,264.3954425673401,289.5675302222329,279.1419661614864,274.70753153468485,311.51245523449006,290.7456654694806,-5.302993606302643,3.7426033410610815,-0.9235565133571876,-4.775407405174132,8.688464777703167,0.7624243405808832,-0.0016402934840464,0.0021052600288446,-1.4907877270129838e-06,96940.9279113195,100666.7705135199,98970.18232644198,261.64521242629843,289.5675302222329,278.6566097286394,270.4797186200783,316.5905965846063,291.1571096421152,-5.7873622136446885,5.541158529719388,-0.6835575301808205,-7.312409996824492,11.303124887351377,0.5526125874748522,-0.0016427084121656,0.0021052600288446,3.0644243395830337e-06,52.49808883666992,9.29032939328718,0.0,6.98899052466039,452.0,223.8728892030905,110.0,84.19706635463253,0.1458054187251072,99.38123485990045,0.0034332275390625,84.53254699707031,14.84527587890625,0.618743896484375,2016.0,9.0,8a4c92b3-c1aa-41e0-aaed-999d73f0a418,True,/incidents/2016/9/25/cow-fire/
483,Kings,2017-07-09T15:10:00Z,2018-01-09T11:51:00Z,"Tar Canyon Road, near Avenal",35.93273,-120.20014,Garza Fire,48889.0,True,9.984110028041126,46383.0,0.0,100.9,68.6,36.0,-120.25,Summer,2017,96753.05169,97097.85881,96947.26185,263.5300147,281.1883009,276.7554155,297.9369472,313.8804192,306.2141838,-1.17871829,1.544679692,0.205493095,-3.248990032,0.533697647,-1.643439327,0.0,0.0,0.0,96228.62412639434,97670.3989945905,96992.52528936116,262.2883902536312,291.5864869193221,283.18386368413064,284.4628752160283,313.9420937400232,300.81002109491624,-2.668644557909398,5.875026893868938,1.164035070248387,-4.021749122778777,3.2715639445567533,0.0305489528534378,-0.0009207605393342,2.347316826057256e-05,-7.662613882793329e-07,94830.68520153969,99186.48113259731,97306.54247921282,245.6039926702601,292.65631423160164,278.4341316878435,272.8366206773366,315.2070263640581,292.04218745348555,-4.722272876795791,6.611026567805429,0.6600555251073655,-6.400058918116562,6.763668660160139,-0.0944475365083801,-0.0016555727631435,0.0012828596740669,-9.803531209832384e-06,59.592716217041016,17.23748286305688,0.0,8.046618223478694,841.0,599.9929847712107,383.0,99.9642439202105,0.1812742345473345,99.9961851281034,0.00457763671875,73.62480163574219,26.36680603027344,0.003814697265625,2017.0,7.0,6ee351a7-9382-48bc-a161-b417f7560ff9,True,/incidents/2017/7/9/garza-fire/
1184,Fresno,2018-06-02T09:55:00Z,2019-01-04T10:18:00Z,"Hwy 198 and Coldwell Ln, 10 miles west of Coalinga",36.10499,-120.55324,Coldwell Fire,13.0,False,15.320979258755523,333779.0,0.0,84.2,53.4,36.0,-120.5,Summer,2018,95202.84061,95404.88768,95306.18949,267.9037574,276.4327868,273.9576731,283.029118,300.7293833,293.1761399,-2.325752354,-0.188648643,-1.261605455,-2.614847439,-0.7680093,-1.626359193,0.0,0.0,0.0,94326.44206163306,95746.97249000504,95104.37224368508,262.9463880917686,291.557874290866,282.1368810425161,283.0291180454289,310.9574546013573,297.59175834473376,-2.3257523543478182,4.918466050823526,1.1681278243654858,-4.670381252262099,4.313018902675346,0.319008020909148,-5.583279758567504e-05,2.204679699536853e-05,-7.482238063667084e-08,93738.90364873422,96606.8352156547,95301.10074140532,254.46898718612096,291.557874290866,278.2116776473378,270.00176038455817,310.9574546013573,290.188063247499,-4.753830195415547,6.921198007626897,0.5649541302532647,-5.967021704931595,7.131003388975351,-0.1209597842364269,-0.0021101934266996,0.0015584508577376,-5.8816299379155175e-06,42.63215637207031,11.665561521725165,0.0,6.893167247207478,775.0,535.4276087135701,430.0,65.18005091665094,0.2958813536400888,97.9499034844774,0.003814697265625,13.756942749023438,84.18922424316406,2.050018310546875,2018.0,6.0,af8fe898-e4a6-4b9f-86a5-e6fc3226832b,True,/incidents/2018/6/2/coldwell-fire/
980,Lassen,2018-06-27T15:09:00Z,2019-01-04T09:59:00Z,"Hyatt Ln and Standish Buntingville Rd, 5 miles east of Janesville",40.316137,-120.45053,Hyatt Fire,441.0,False,0.6034207884740291,12775.0,0.32,76.7,43.6,40.25,-120.5,Summer,2018,84005.50563,84165.6964,84056.9863,267.9729396,276.9593976,272.1532138,284.0404277,304.8590932,294.6099529,-0.587811796,4.15966085,1.932337868,-0.184017144,2.584164966,1.163562049,0.0,0.0,0.0,82935.32792448079,84829.19624750126,84155.0226358845,261.8146912108198,290.1670023030576,276.1273382202769,274.4963395631241,309.75373801633805,294.42050131432234,-3.684290312218877,6.198455814039495,1.455839181023452,-3.018602422295381,4.766576262662618,0.5113902159285669,-0.0009737812543019,0.0018241577098376,6.670473587437746e-07,82233.5889933316,85333.02206331161,84065.88940053423,253.76787205640903,290.1670023030576,272.2265205811621,255.880968164976,309.75373801633805,283.00236142192045,-5.294775309549658,6.480537695473812,0.6777922966768862,-5.780262791995659,7.601754426661487,0.3051570644433751,-0.0019349643388923,0.0018241577098376,-1.4060928867682277e-05,29.406455993652344,5.210635746540283,0.0,5.002323539822381,1585.0,1289.13557044156,1221.0,87.31416447382499,0.2731178134095435,86.3711790892757,0.0003814697265625,54.145050048828125,32.225799560546875,13.628768920898438,2018.0,6.0,218619b5-ad0c-4238-8e31-ab6d98932a73,True,/incidents/2018/6/27/hyatt-fire/
1020,Monterey,2018-10-13T14:43:00Z,2019-01-04T08:54:00Z," Hwy 198 & Priest Valley Rd, east of San Lucas",36.18401,-120.69955,Priest Fire,167.0,False,10.675707634321189,142461.0,0.27,77.7,47.4,36.25,-120.75,Autumn,2018,93632.4543,93969.88841,93775.11882,273.1698651,281.1609255,278.4871281,285.5761636,298.4779874,291.7289327,-1.348593052,0.151232853,-0.361141796,-3.208918648,-0.517811645,-2.076408647,0.0,0.0,0.0,92726.0845728488,95538.72448613677,94182.31579472878,259.23739612427937,287.9418136365934,276.8757527537506,277.4540096516557,306.87701962796854,290.5893711352961,-2.516441682252629,4.840411869971298,0.1385993097428919,-4.534017601546972,5.66657635738246,-0.542422363229242,-0.0018522172696499,0.0024606516023143,2.7470659354988915e-06,92689.91246299574,95538.72448613677,94273.62836269492,257.56463248638056,290.1164063658618,277.4545097536747,269.0960399131792,310.04704127779496,289.8144278387966,-4.611554220191232,6.375312755464163,0.5517540927196406,-5.830658054216467,6.870726681740825,-0.4816665469808096,-0.0034264158395271,0.0024606516023143,2.008274547510076e-06,39.21122741699219,8.949410119407714,0.0,6.874111524317367,1024.0,777.3743214321082,666.0,91.112319757483,0.2318236407111672,99.2694854736328,0.0,49.79362487792969,49.475860595703125,0.7305145263671875,2018.0,10.0,8a79c31d-0df0-4448-a855-b04cfc384825,True,/incidents/2018/10/13/priest-fire/
407,Sacramento,2016-07-10T15:30:00Z,2016-07-11T06:35:00Z,"off of Scotts Road and Latrobe Road, Rancho Murrieta",38.517772,-121.103642,Scott Fire,87.0,False,141.2656323020843,566342.0,0.0,95.2,60.2,38.5,-121.0,Summer,2016,99092.73475,99332.69192,99223.36219,279.3313078,288.2115068,284.1079622,285.8834559,302.0522378,294.5058865,-0.619883385,3.177946808,1.441324246,1.460034481,3.477416916,2.526136112,0.0,0.0,0.0,98222.43454538172,99707.46233863092,98827.9982079648,267.517185973213,289.4684600182779,283.2517561122889,284.62802994896475,312.463117408703,297.2389800658266,-2.396253752209645,4.052134424924155,1.0617649027669425,-2.860235968668323,4.148926041799417,0.8343973607313554,-0.0002231022054744,0.0001250189710943,-1.362940201057847e-07,97451.032095471,100624.08832668274,99123.56568744816,266.1095634920194,290.3002369389832,281.206725609577,271.1406671237857,312.463117408703,290.0916504905504,-6.455019705117258,6.540531926765353,0.2416176901100548,-5.968820733229331,9.71457183536594,0.6343727530638109,-0.0030587851085287,0.0033931597711882,2.0171687837261368e-05,28.608774185180664,3.649480365350045,0.0,2.6805565605676223,111.0,65.32247782718862,31.0,13.472404943574809,0.2444215662339154,94.42768148823863,2.146148681640625,50.89225769042969,41.50886535644531,5.452728271484375,2016.0,7.0,fbe85bec-6399-442f-8a3f-ca4a25bb2b3b,True,/incidents/2016/7/10/scott-fire/
1293,San Joaquin,2019-07-03T15:34:12Z,2019-07-05T07:50:00Z,"West Corral Hollow Road, Carnegie State Vehicular Recreational Area, southwest of Tracy",37.63206,-121.538382,Hollow Fire,283.0,False,49.59759036144578,248636.0,0.0,93.8,61.0,37.75,-121.5,Summer,2019,98994.88657,99334.03892,99125.44888,280.6358058,284.1285942,282.77176,286.5223066,300.8746749,293.5845831,1.44238709,4.15943042,2.526278029,-0.76041095,1.475114141,0.641929101,0.0,0.0,0.0,98432.24956605832,99735.99725996824,99149.51313464197,264.3053002034925,291.7840826317943,284.4198621886019,284.32299742984554,312.94585711440897,296.65146642436366,-1.3680757085394355,6.499982037457735,2.0681217641688887,-4.810592107217065,2.218467228208856,-0.0722929627527244,-6.533927138044262e-05,0.0001674427727909,-3.724654117339328e-08,97428.40047857568,100912.03943909938,99352.33970702512,257.53400491518863,291.7840826317943,280.4812390134087,271.4216727130648,312.94585711440897,289.5252805729418,-6.328311812767964,7.363830734983352,1.145116520314459,-8.127137210963474,7.353312284457875,0.3253382119267127,-0.0016029901245335,0.0026627059872957,-2.257098885147583e-06,56.16264724731445,16.135089313017865,0.0,8.127782047452904,579.0,318.81478224592854,161.0,91.26786964724964,0.1561229930204504,99.92026826486196,0.0057220458984375,80.865478515625,19.049072265625,0.0797271728515625,2019.0,7.0,89db8bb4-6e3b-4de7-b7d9-287c1a9032c0,True,/incidents/2019/7/3/hollow-fire/
388,Fresno,2016-07-04T17:15:00Z,2016-07-07T19:00:00Z,"Hwy 198 and Frame Ln, 14 miles west of Coalinga",36.14161,-120.62048,Frame Fire,145.0,False,15.088111650335383,328158.0,0.0,90.2,58.9,36.25,-120.5,Summer,2016,95995.67363,96276.75144,96148.90008,277.7977836,284.0825497,281.6772163,291.682746,307.7624818,299.7816122,0.069958928,2.366087975,1.233253508,-0.603028846,0.890736353,0.277161067,0.0,0.0,0.0,95383.02809176294,96705.13485476784,96003.80619438822,259.3624698101693,288.79560821641707,279.9330580487487,283.87176439348934,311.94389031091384,299.6074044313433,-1.4095573961410066,3.4209234262614023,0.8484661287956545,-4.200399165292989,3.606465438137963,-0.5420004767022442,-0.0001268766081091,0.0001655154580164,-2.800757981062662e-07,95050.93985759084,97575.95556914074,96260.54859301329,246.97043846546805,289.5541144654473,278.29636319944416,270.93122044424274,311.94389031091384,291.32403770108425,-2.6350046906159754,6.166031007893477,0.6630332698836188,-6.44675707561316,6.668798298597311,-0.4559299614341187,-0.0014749637897314,0.0019397445708281,-3.0189562204827726e-06,41.08160018920898,14.546160915164338,0.0,6.863598694548753,976.0,659.7299518581605,519.0,91.16364890154718,0.2764400407379749,98.19488525390624,0.0,22.47352600097656,75.72135925292969,1.80511474609375,2016.0,7.0,e55dd16e-1712-4b97-a2f3-add0877b98cd,True,/incidents/2016/7/4/frame-fire/
1341,Mendocino,2019-07-27T23:36:00Z,,"Usal Creek and Usal Rd, west of Leggett",39.831762,-123.846013,Usal Fire,130.0,False,2.0825028746646224,41027.0,0.01,82.4,54.3,39.75,-123.75,Summer,2019,97975.33598,98185.21267,98084.54862,282.8248605,289.9762235,287.8560584,291.9762293,303.117197,296.3360412,0.078237746,3.786315315,1.740677515,-4.039909863,-0.997870964,-2.123857562,0.0,0.0,0.0,97090.81827762348,98381.48139010117,97818.8659591104,276.6794927256894,294.1242621326655,286.7754922066989,282.356810525014,303.7039826346137,292.5860995411146,-3.035556940310383,4.907348933876303,1.655417161954908,-5.561840283985845,1.6008282663868267,-1.4338463923141254,-0.0017615467564167,0.000624643434397,-5.783472463131124e-07,95514.38790666532,99465.9314992065,97888.57588702432,260.90048000439367,294.1242621326655,282.5784577491798,273.9587247574136,304.8832399048915,287.0117693550736,-7.832027591131775,9.079147236649854,0.4998432059716718,-6.324020123795723,8.405788509470241,-0.5379436348664636,-0.0023069118748721,0.0035438278416181,-3.582302627915716e-06,47.07820129394531,14.87360210800776,0.0,11.874599694244129,511.0,139.23602084983708,-4.0,137.87611692259384,0.4860569374234069,6.186755542978719,27.20527648925781,1.5735626220703125,2.9300689697265625,68.29109191894531,2019.0,7.0,5edb4ec4-615c-45fb-a236-9a4225eedaff,True,/incidents/2019/7/27/usal-fire/
